periodo;ars;indicador;valor;unidade;id
2019-05-16;ARS Lisboa e Vale do Tejo;Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar);54.46455;minuto;2019-05-16/ARS Lisboa e Vale do Tejo/Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar)
2019-05-16;ARS Algarve;Número estimado de episódios de urgência;814.0;episódio urgência;2019-05-16/ARS Algarve/Número estimado de episódios de urgência
2019-05-16;ARS Lisboa e Vale do Tejo;Taxa diária de atendimentos urgentes com internamento;7.972737;%;2019-05-16/ARS Lisboa e Vale do Tejo/Taxa diária de episódios de urgência com internamento (%)
2019-05-16;ARS Alentejo;Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar);42.03509;minuto;2019-05-16/ARS Alentejo/Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar)
2019-05-16;ARS Norte;Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar);53.08231;minuto;2019-05-16/ARS Norte/Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar)
2019-05-16;Portugal Continental;Número estimado de episódios de urgência;18630.0;episódio urgência;2019-05-16/Portugal Continental/Número estimado de episódios de urgência
2019-05-16;ARS Norte;Taxa diária de atendimentos urgentes com prioridade verde ou azul;35.4326;epis. urg./100.000 resid.;2019-05-16/ARS Norte/Taxa diária de episódios de urgência não urgentes (Manchester) por 100.000 residentes
2019-05-16;ARS Centro;Taxa diária de atendimentos urgentes com internamento;8.388313;%;2019-05-16/ARS Centro/Taxa diária de episódios de urgência com internamento (%)
2019-05-16;ARS Norte;Taxa diária de atendimentos urgentes com internamento;7.030863;%;2019-05-16/ARS Norte/Taxa diária de episódios de urgência com internamento (%)
2019-05-16;ARS Centro;Taxa diária de atendimentos urgentes com prioridade verde ou azul;34.16833;epis. urg./100.000 resid.;2019-05-16/ARS Centro/Taxa diária de episódios de urgência não urgentes (Manchester) por 100.000 residentes
2019-05-16;ARS Lisboa e Vale do Tejo;Número estimado de episódios de urgência;6518.0;episódio urgência;2019-05-16/ARS Lisboa e Vale do Tejo/Número estimado de episódios de urgência
2019-05-16;ARS Algarve;Taxa diária de atendimentos urgentes com internamento;12.16931;%;2019-05-16/ARS Algarve/Taxa diária de episódios de urgência com internamento (%)
2019-05-16;Portugal Continental;Taxa diária de atendimentos urgentes com prioridade verde ou azul;39.98407;epis. urg./100.000 resid.;2019-05-16/Portugal Continental/Taxa diária de episódios de urgência não urgentes (Manchester) por 100.000 residentes
2019-05-16;ARS Alentejo;Taxa diária de atendimentos urgentes com internamento;8.86076;%;2019-05-16/ARS Alentejo/Taxa diária de episódios de urgência com internamento (%)
2019-05-15;Portugal Continental;Taxa diária de atendimentos urgentes com internamento;8.059505;%;2019-05-15/Portugal Continental/Taxa diária de episódios de urgência com internamento (%)
2019-05-15;ARS Centro;Taxa diária de atendimentos urgentes com prioridade verde ou azul;33.26367;epis. urg./100.000 resid.;2019-05-15/ARS Centro/Taxa diária de episódios de urgência não urgentes (Manchester) por 100.000 residentes
2019-05-15;Portugal Continental;Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar);52.53695;minuto;2019-05-15/Portugal Continental/Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar)
2019-05-15;ARS Norte;Taxa diária de atendimentos urgentes com internamento;7.885756;%;2019-05-15/ARS Norte/Taxa diária de episódios de urgência com internamento (%)
2019-05-15;ARS Norte;Número estimado de episódios de urgência;6588.0;episódio urgência;2019-05-15/ARS Norte/Número estimado de episódios de urgência
2019-05-15;ARS Centro;Número estimado de episódios de urgência;3287.0;episódio urgência;2019-05-15/ARS Centro/Número estimado de episódios de urgência
2019-05-15;ARS Algarve;Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar);44.0;minuto;2019-05-15/ARS Algarve/Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar)
2019-05-15;ARS Alentejo;Taxa diária de atendimentos urgentes com internamento;10.89386;%;2019-05-15/ARS Alentejo/Taxa diária de episódios de urgência com internamento (%)
2019-05-15;ARS Alentejo;Número estimado de episódios de urgência;1143.0;episódio urgência;2019-05-15/ARS Alentejo/Número estimado de episódios de urgência
2019-05-15;Portugal Continental;Taxa diária de atendimentos urgentes com prioridade verde ou azul;39.70721;epis. urg./100.000 resid.;2019-05-15/Portugal Continental/Taxa diária de episódios de urgência não urgentes (Manchester) por 100.000 residentes
2019-05-15;ARS Norte;Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar);51.59609;minuto;2019-05-15/ARS Norte/Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar)
2019-05-15;ARS Centro;Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar);55.50424;minuto;2019-05-15/ARS Centro/Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar)
2019-05-15;ARS Lisboa e Vale do Tejo;Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar);55.01931;minuto;2019-05-15/ARS Lisboa e Vale do Tejo/Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar)
2019-05-15;ARS Algarve;Taxa diária de atendimentos urgentes com internamento;10.97394;%;2019-05-15/ARS Algarve/Taxa diária de episódios de urgência com internamento (%)
2019-05-15;ARS Norte;Taxa diária de atendimentos urgentes com prioridade verde ou azul;33.82848;epis. urg./100.000 resid.;2019-05-15/ARS Norte/Taxa diária de episódios de urgência não urgentes (Manchester) por 100.000 residentes
2019-05-15;ARS Lisboa e Vale do Tejo;Taxa diária de atendimentos urgentes com internamento;7.687651;%;2019-05-15/ARS Lisboa e Vale do Tejo/Taxa diária de episódios de urgência com internamento (%)
2019-05-15;ARS Alentejo;Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar);32.89663;minuto;2019-05-15/ARS Alentejo/Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar)
2019-05-15;ARS Alentejo;Taxa diária de atendimentos urgentes com prioridade verde ou azul;42.08243;epis. urg./100.000 resid.;2019-05-15/ARS Alentejo/Taxa diária de episódios de urgência não urgentes (Manchester) por 100.000 residentes
2019-05-15;ARS Lisboa e Vale do Tejo;Número estimado de episódios de urgência;6785.0;episódio urgência;2019-05-15/ARS Lisboa e Vale do Tejo/Número estimado de episódios de urgência
2019-05-15;ARS Algarve;Taxa diária de atendimentos urgentes com prioridade verde ou azul;22.3594;epis. urg./100.000 resid.;2019-05-15/ARS Algarve/Taxa diária de episódios de urgência não urgentes (Manchester) por 100.000 residentes
2019-05-15;ARS Algarve;Número estimado de episódios de urgência;996.0;episódio urgência;2019-05-15/ARS Algarve/Número estimado de episódios de urgência
2019-05-15;Portugal Continental;Número estimado de episódios de urgência;18799.0;episódio urgência;2019-05-15/Portugal Continental/Número estimado de episódios de urgência
2019-05-15;ARS Centro;Taxa diária de atendimentos urgentes com internamento;7.825529;%;2019-05-15/ARS Centro/Taxa diária de episódios de urgência com internamento (%)
2019-05-15;ARS Lisboa e Vale do Tejo;Taxa diária de atendimentos urgentes com prioridade verde ou azul;49.74657;epis. urg./100.000 resid.;2019-05-15/ARS Lisboa e Vale do Tejo/Taxa diária de episódios de urgência não urgentes (Manchester) por 100.000 residentes
2019-05-14;ARS Algarve;Número estimado de episódios de urgência;899.0;episódio urgência;2019-05-14/ARS Algarve/Número estimado de episódios de urgência
2019-05-14;Portugal Continental;Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar);55.3889;minuto;2019-05-14/Portugal Continental/Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar)
2019-05-14;ARS Alentejo;Taxa diária de atendimentos urgentes com prioridade verde ou azul;40.75975;epis. urg./100.000 resid.;2019-05-14/ARS Alentejo/Taxa diária de episódios de urgência não urgentes (Manchester) por 100.000 residentes
2019-05-14;ARS Centro;Número estimado de episódios de urgência;3612.0;episódio urgência;2019-05-14/ARS Centro/Número estimado de episódios de urgência
2019-05-14;ARS Lisboa e Vale do Tejo;Taxa diária de atendimentos urgentes com prioridade verde ou azul;49.74426;epis. urg./100.000 resid.;2019-05-14/ARS Lisboa e Vale do Tejo/Taxa diária de episódios de urgência não urgentes (Manchester) por 100.000 residentes
2019-05-14;ARS Lisboa e Vale do Tejo;Taxa diária de atendimentos urgentes com internamento;7.498897;%;2019-05-14/ARS Lisboa e Vale do Tejo/Taxa diária de episódios de urgência com internamento (%)
2019-05-14;ARS Alentejo;Número estimado de episódios de urgência;1206.0;episódio urgência;2019-05-14/ARS Alentejo/Número estimado de episódios de urgência
2019-05-14;ARS Lisboa e Vale do Tejo;Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar);62.38885;minuto;2019-05-14/ARS Lisboa e Vale do Tejo/Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar)
2019-05-14;ARS Algarve;Taxa diária de atendimentos urgentes com prioridade verde ou azul;17.8744;epis. urg./100.000 resid.;2019-05-14/ARS Algarve/Taxa diária de episódios de urgência não urgentes (Manchester) por 100.000 residentes
2019-05-14;ARS Centro;Taxa diária de atendimentos urgentes com prioridade verde ou azul;35.26675;epis. urg./100.000 resid.;2019-05-14/ARS Centro/Taxa diária de episódios de urgência não urgentes (Manchester) por 100.000 residentes
2019-05-14;Portugal Continental;Taxa diária de atendimentos urgentes com prioridade verde ou azul;40.61637;epis. urg./100.000 resid.;2019-05-14/Portugal Continental/Taxa diária de episódios de urgência não urgentes (Manchester) por 100.000 residentes
2019-05-14;Portugal Continental;Número estimado de episódios de urgência;19499.0;episódio urgência;2019-05-14/Portugal Continental/Número estimado de episódios de urgência
2019-05-14;ARS Centro;Taxa diária de atendimentos urgentes com internamento;8.233173;%;2019-05-14/ARS Centro/Taxa diária de episódios de urgência com internamento (%)
2019-05-14;ARS Alentejo;Taxa diária de atendimentos urgentes com internamento;8.009708;%;2019-05-14/ARS Alentejo/Taxa diária de episódios de urgência com internamento (%)
2019-05-14;ARS Norte;Taxa diária de atendimentos urgentes com prioridade verde ou azul;36.02411;epis. urg./100.000 resid.;2019-05-14/ARS Norte/Taxa diária de episódios de urgência não urgentes (Manchester) por 100.000 residentes
2019-05-14;ARS Algarve;Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar);59.0;minuto;2019-05-14/ARS Algarve/Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar)
2019-05-14;ARS Algarve;Taxa diária de atendimentos urgentes com internamento;11.72291;%;2019-05-14/ARS Algarve/Taxa diária de episódios de urgência com internamento (%)
2019-05-14;ARS Centro;Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar);57.0297;minuto;2019-05-14/ARS Centro/Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar)
2019-05-14;Portugal Continental;Taxa diária de atendimentos urgentes com internamento;7.759167;%;2019-05-14/Portugal Continental/Taxa diária de episódios de urgência com internamento (%)
2019-05-14;ARS Norte;Taxa diária de atendimentos urgentes com internamento;7.37579;%;2019-05-14/ARS Norte/Taxa diária de episódios de urgência com internamento (%)
2019-05-14;ARS Norte;Número estimado de episódios de urgência;6862.0;episódio urgência;2019-05-14/ARS Norte/Número estimado de episódios de urgência
2019-05-14;ARS Lisboa e Vale do Tejo;Número estimado de episódios de urgência;6920.0;episódio urgência;2019-05-14/ARS Lisboa e Vale do Tejo/Número estimado de episódios de urgência
2019-05-14;ARS Norte;Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar);49.03051;minuto;2019-05-14/ARS Norte/Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar)
2019-05-14;ARS Alentejo;Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar);44.11868;minuto;2019-05-14/ARS Alentejo/Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar)
2019-05-13;ARS Norte;Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar);44.62492;minuto;2019-05-13/ARS Norte/Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar)
2019-05-13;ARS Centro;Taxa diária de atendimentos urgentes com prioridade verde ou azul;32.92986;epis. urg./100.000 resid.;2019-05-13/ARS Centro/Taxa diária de episódios de urgência não urgentes (Manchester) por 100.000 residentes
